trajectory_id,seed,arm,original_role,v2_role,anchor,bank,method,n,target,view,replicas,bias,rms_bias,rmse,theoretical_variance,empirical_variance,empirical_to_theoretical_variance,pX_error_ss,pX_truth_ss,v_error_ss,v_truth_ss,mass_residual_rms,packet_source,packet_sha256,pX_group_pointwise_normal_width_q95,pX_empirical_zero_group_variance_count,v_group_pointwise_normal_width_q95,v_empirical_zero_group_variance_count,unobserved_X_prompt_replicas,interval_type,zero_empirical_variance_means_safety
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,2,O_IND,64,no_x_off_1_minus_joint_0,helmert,8,-1.9575872558766054e-18,0.020267729718123288,0.06252721798626602,0.0038319274826097783,0.003998710995628722,1.043524704936575,0.01082304215573375,8.108926692880752e-07,0.01621801874181246,2.9701394908303276e-05,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,0.05486497442762366,0,0.06589432433225392,0,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,2,O_IND,64,no_x_off_1_minus_joint_0,raw_event,8,-1.879283765641541e-18,0.020267729718123285,0.06252721798626601,0.0038319274826097765,0.00399871099562872,1.043524704936575,0.010823042155733752,8.108926692880752e-07,0.016218018741812452,2.9701394908303276e-05,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,3,O_IND,64,joint_1_minus_joint_0,helmert,8,-1.4335562058419447e-18,0.022907918432387098,0.0614841357723847,0.0038354887796397783,0.0037206013997395848,0.9700462218765808,0.006755297829481179,2.55007405023283e-06,0.0129318273563336,4.170900659095685e-05,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,0.0548502972344125,0,0.06632946506971889,0,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,3,O_IND,64,joint_1_minus_joint_0,raw_event,8,-1.5419764230904951e-18,0.02290791843238709,0.0614841357723847,0.0038354887796397765,0.0037206013997395835,0.970046221876581,0.006755297829481179,2.55007405023283e-06,0.012931827356333594,4.170900659095685e-05,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,3,O_IND,64,no_x_off_1_minus_joint_0,helmert,8,-1.2769492253718164e-18,0.02133756902888468,0.06132887053287316,0.0038423968742486536,0.003778215438600571,0.983296510550948,0.006263463395094543,1.6627906162920827e-08,0.013981997897778608,2.9821841961259837e-06,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,0.0554918335722718,0,0.06615060134302134,0,1,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,3,O_IND,64,no_x_off_1_minus_joint_0,raw_event,8,-1.1805756989286604e-18,0.021337569028884677,0.061328870532873156,0.0038423968742486523,0.003778215438600571,0.9832965105509484,0.0062634633950945425,1.6627906162920827e-08,0.013981997897778604,2.9821841961259837e-06,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,1,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,4,O_IND,64,joint_1_minus_joint_0,helmert,8,3.367050080107761e-18,0.02152237582060364,0.06171511277493461,0.003812593720687698,0.0038234771244109633,1.0028545930987114,0.007004271475865341,3.5396729333588016e-06,0.009991333186714564,0.00022422628792532606,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,0.05527103678491766,0,0.06601130856051597,0,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,4,O_IND,64,joint_1_minus_joint_0,raw_event,8,3.541727096785981e-18,0.021522375820603637,0.0617151127749346,0.003812593720687697,0.0038234771244109625,1.0028545930987114,0.007004271475865343,3.5396729333588016e-06,0.009991333186714562,0.00022422628792532606,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,4,O_IND,64,no_x_off_1_minus_joint_0,helmert,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,48,,48,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,4,O_IND,64,no_x_off_1_minus_joint_0,raw_event,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,5,O_IND,64,joint_1_minus_joint_0,helmert,8,-1.975657292084697e-18,0.024249975468065055,0.06177300776912905,0.0038293539535506804,0.003688963632734996,0.9633383796539594,0.006404072204487462,1.9880252684681808e-07,0.013994101120945408,5.217467727538322e-05,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,0.05406735143411405,0,0.06575683546927687,0,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,5,O_IND,64,joint_1_minus_joint_0,raw_event,8,-2.2165911081925867e-18,0.024249975468065052,0.06177300776912905,0.0038293539535506796,0.0036889636327349946,0.9633383796539593,0.006404072204487461,1.9880252684681808e-07,0.013994101120945405,5.217467727538322e-05,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,5,O_IND,64,no_x_off_1_minus_joint_0,helmert,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,48,,48,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,5,O_IND,64,no_x_off_1_minus_joint_0,raw_event,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,6,O_IND,64,joint_1_minus_joint_0,helmert,8,-2.4816183059112657e-18,0.020428919308389498,0.06356624390016163,0.003816776843221468,0.004140944707961312,1.0849323599611438,0.008015405840890472,8.957957886503768e-06,0.011702553404039945,0.000330290166519452,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,0.055153928646248546,0,0.06530694269848022,0,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,6,O_IND,64,joint_1_minus_joint_0,raw_event,8,-3.300793280678091e-18,0.020428919308389495,0.06356624390016162,0.0038167768432214666,0.00414094470796131,1.0849323599611438,0.00801540584089047,8.957957886503768e-06,0.011702553404039941,0.000330290166519452,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,6,O_IND,64,no_x_off_1_minus_joint_0,helmert,8,-4.2163417818880727e-19,0.020415729148404605,0.05973811706504656,0.003834384459374243,0.0036021035815042173,0.9394215993907056,0.009135604849085047,1.4662729078140976e-07,0.011268684785909816,3.100978931375747e-05,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,0.05547136454701814,0,0.06639754216648204,0,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,6,O_IND,64,no_x_off_1_minus_joint_0,raw_event,8,-4.818676322157797e-20,0.0204157291484046,0.05973811706504656,0.0038343844593742415,0.003602103581504217,0.9394215993907058,0.009135604849085047,1.4662729078140976e-07,0.011268684785909814,3.100978931375747e-05,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,7,O_IND,64,joint_1_minus_joint_0,helmert,8,9.75781955236954e-19,0.025533356131589965,0.06578005568919647,0.003825555811483694,0.004200072515578498,1.0978986381457476,0.009844357489659806,5.425519827914196e-06,0.012238957743142678,0.00020980636141204942,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,0.054126076591459786,0,0.0655062280775171,0,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,7,O_IND,64,joint_1_minus_joint_0,raw_event,8,3.3730734255104583e-19,0.025533356131589958,0.06578005568919645,0.0038255558114836923,0.0042000725155784974,1.0978986381457478,0.009844357489659806,5.425519827914196e-06,0.012238957743142674,0.00020980636141204942,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,7,O_IND,64,no_x_off_1_minus_joint_0,helmert,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,48,,48,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,7,O_IND,64,no_x_off_1_minus_joint_0,raw_event,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,8,O_IND,64,joint_1_minus_joint_0,helmert,8,-2.409338161078899e-19,0.02249157397283054,0.061979027124605915,0.003823386079285926,0.003812033032614089,0.9970306303270432,0.009010716196159698,6.8527357806871185e-06,0.013658887592906874,0.00013061978616059713,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,0.054201624777386374,0,0.06571170071636094,0,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,8,O_IND,64,joint_1_minus_joint_0,raw_event,8,-4.0958748738341278e-19,0.022491573972830536,0.06197902712460591,0.0038233860792859253,0.0038120330326140875,0.997030630327043,0.009010716196159698,6.8527357806871185e-06,0.013658887592906871,0.00013061978616059713,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,8,O_IND,64,no_x_off_1_minus_joint_0,helmert,8,1.90337714725233e-18,0.02261104436112706,0.06346516686368964,0.003836365977076203,0.004018934946211559,1.0475890387482,0.009864202906684518,4.2237519055660724e-07,0.009814859145448069,1.482712857612396e-05,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,0.05406884077978497,0,0.06605163051556505,0,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,8,O_IND,64,no_x_off_1_minus_joint_0,raw_event,8,2.0961242001386418e-18,0.022611044361127052,0.06346516686368964,0.003836365977076201,0.004018934946211558,1.0475890387482003,0.009864202906684518,4.2237519055660724e-07,0.009814859145448065,1.482712857612396e-05,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,,,,,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
seed101_X_BASE,101,X_BASE,development_fit,legacy_diagnostic,8,9,O_IND,64,joint_1_minus_joint_0,helmert,8,3.9874546565855775e-18,0.021394336855460272,0.06167487294197831,0.003811709528849632,0.003824082631913443,1.0032460771132121,0.00715754744197393,1.2429569325157778e-05,0.009293530615267507,0.00017776259540626383,0.0,/Users/louis/Documents/ChatGPT/dissertation-ntu/.worktrees/ssvc-modeling-contrast-v2-20260915/ssvc_flow/runs/modeling_contrast_v2/N1/packets/seed101_X_BASE/a0/O_IND_n64,eb6629b16aec0271b8a6fa11636843fa12f1e84a42baf8482175a7c5726157c2,0.0545339869287643,0,0.06676500176523269,0,0,EMPIRICAL_POINTWISE_NORMAL_APPROXIMATION_NOT_CERTIFIED,False
